subscription_id,account_id,start_date,plan_tier,mrr_amount,auto_renew_flag
SUB38961,ACC1422,2025-07-22,Enterprise,222.70754877569993,True
SUB39435,ACC1423,2026-02-17,Enterprise,181.8251665705539,True
SUB46600,ACC1424,2026-02-06,Basic,355.3033768206561,True
SUB28576,ACC1424,2026-03-25,Basic,291.68435457912335,True
SUB78071,ACC1424,2025-09-04,Basic,258.8522867955911,True
SUB84106,ACC1425,2025-10-10,Enterprise,494.19354804907533,True
SUB14474,ACC1425,2025-12-23,Basic,146.62449926659082,True
SUB52368,ACC1426,2026-02-17,Pro,481.13131310294517,True
SUB19203,ACC1427,2025-09-04,Pro,499.3278194079907,True
SUB20879,ACC1427,2025-08-15,Basic,325.5299246589197,True
SUB26994,ACC1427,2025-05-08,Basic,267.01035679131667,True
SUB73476,ACC1428,2025-07-30,Pro,344.57452322414423,True
SUB62599,ACC1429,2026-02-03,Enterprise,149.58793651715087,True
SUB39547,ACC1429,2025-11-08,Basic,382.8782347250055,True
SUB52888,ACC1429,2025-10-20,Enterprise,78.18474512877452,True
SUB85321,ACC1430,2025-12-14,Basic,300.7617637756308,True
SUB51296,ACC1431,2025-07-17,Pro,50.652800612428976,True
SUB73208,ACC1432,2025-08-18,Basic,138.87558384179187,True
SUB28769,ACC1432,2026-03-21,Pro,465.92102310538525,True
SUB19237,ACC1432,2025-07-12,Pro,145.60907268415912,True
SUB11001,ACC1433,2025-12-12,Pro,496.1235476106108,True
SUB17617,ACC1433,2026-01-10,Pro,459.66496032905826,True
SUB23128,ACC1433,2025-11-26,Pro,171.3000643888248,True
SUB10520,ACC1434,2026-01-16,Pro,348.67260296855227,True
SUB20479,ACC1435,2026-04-18,Enterprise,172.38459962379267,True
SUB72257,ACC1435,2026-02-14,Enterprise,132.3735274145111,True
SUB23047,ACC1436,2025-12-29,Pro,170.92872523778274,True
SUB88131,ACC1436,2025-08-06,Pro,85.70143324598186,True
SUB61080,ACC1437,2025-11-01,Enterprise,242.59154446983112,True
SUB80845,ACC1437,2026-04-08,Basic,352.2333879821969,True
SUB49177,ACC1437,2025-12-05,Basic,360.90165841192686,True
SUB52169,ACC1438,2025-07-29,Pro,87.53309043733836,True
SUB62814,ACC1438,2025-07-03,Enterprise,255.64864804889666,True
SUB33976,ACC1438,2025-07-20,Basic,475.4919930862431,True
SUB83373,ACC1439,2025-06-28,Basic,205.73862183727346,True
SUB43693,ACC1439,2025-10-22,Enterprise,50.517935340079575,True
SUB83551,ACC1440,2025-12-30,Pro,441.1017353556803,True
SUB21256,ACC1440,2026-03-13,Enterprise,310.5235115870411,True
SUB12421,ACC1440,2025-06-10,Basic,272.26861336425384,True
SUB33369,ACC1441,2025-07-04,Pro,238.9496971830703,True
SUB37390,ACC1441,2025-08-03,Basic,208.89994427952234,True
SUB24800,ACC1442,2025-11-21,Enterprise,457.1735080190133,True
SUB49275,ACC1443,2026-03-26,Pro,150.258430498912,True
SUB48294,ACC1444,2025-07-31,Pro,421.31336168612256,True
SUB77930,ACC1444,2025-09-19,Basic,158.34418874930074,True
SUB87376,ACC1444,2025-05-14,Pro,60.73790600461438,True
SUB28806,ACC1445,2026-02-07,Enterprise,406.6509494843407,True
SUB23292,ACC1445,2026-01-16,Basic,362.1471159823452,True
SUB76602,ACC1445,2025-12-28,Basic,91.57088543463166,True
SUB85873,ACC1446,2025-11-22,Pro,165.41724167652296,True
SUB65833,ACC1446,2025-09-11,Enterprise,118.28281975819581,True
SUB12807,ACC1446,2025-07-10,Pro,175.5138345253622,True
SUB76527,ACC1447,2025-08-16,Basic,255.28393937050325,True
SUB60240,ACC1447,2026-04-02,Pro,231.45290899272422,True
SUB80106,ACC1447,2026-02-20,Basic,57.42603068939986,True
SUB18343,ACC1448,2025-07-29,Enterprise,162.0169887797615,True
SUB74114,ACC1448,2026-02-23,Enterprise,452.07932010965567,True
SUB95576,ACC1449,2025-05-29,Pro,384.6328376153443,True
SUB26763,ACC1449,2025-10-19,Basic,60.27405682628604,True
SUB97217,ACC1450,2025-08-28,Enterprise,428.3831600730229,True
SUB40098,ACC1450,2025-10-12,Pro,288.5291012674749,True
SUB81275,ACC1450,2026-01-24,Basic,389.9782214977114,True
SUB97034,ACC1451,2025-07-22,Enterprise,259.92057209249015,True
SUB47093,ACC1451,2026-01-11,Enterprise,157.10321166212205,True
SUB10953,ACC1452,2025-07-21,Basic,94.60966865919319,True
SUB26682,ACC1453,2025-05-05,Enterprise,377.1326857664211,True
SUB66734,ACC1453,2026-02-28,Basic,191.0786505843094,True
SUB66507,ACC1454,2026-02-25,Enterprise,351.85541495604775,True
SUB51952,ACC1455,2025-11-16,Basic,88.7205504155489,True
SUB74069,ACC1456,2025-05-16,Basic,247.45427990683686,True
SUB28974,ACC1457,2025-09-16,Basic,447.6396105173884,True
SUB33049,ACC1458,2026-03-09,Basic,271.588762289044,True
SUB53107,ACC1459,2025-10-31,Enterprise,55.7728434276027,True
SUB63903,ACC1459,2025-12-29,Basic,60.57372090109739,True
SUB98518,ACC1459,2026-01-22,Pro,211.3860679340949,True
SUB41847,ACC1460,2025-08-25,Enterprise,458.7455249426676,True
SUB16987,ACC1460,2025-08-20,Enterprise,426.1519428995781,True
SUB23862,ACC1461,2025-10-08,Enterprise,192.84650942064619,True
SUB94685,ACC1462,2025-07-11,Pro,241.3492087027097,True
SUB97400,ACC1462,2025-12-13,Enterprise,86.24459825559359,True
SUB37463,ACC1463,2025-11-02,Basic,110.43533742774383,True
SUB66865,ACC1463,2025-11-01,Pro,447.6359462281479,True
SUB95796,ACC1464,2026-04-25,Pro,296.265384330342,True
SUB66684,ACC1465,2025-07-20,Pro,486.2669931191077,True
SUB87464,ACC1466,2026-01-23,Enterprise,303.6248171147928,True
SUB51959,ACC1467,2025-11-05,Enterprise,259.2741023346461,True
SUB40940,ACC1468,2025-11-23,Enterprise,276.4682554652756,True
SUB85398,ACC1469,2025-06-11,Basic,334.97768184492145,True
SUB27146,ACC1470,2026-01-01,Basic,318.32334579941727,True
SUB52121,ACC1470,2025-11-02,Basic,487.4874441705605,True
SUB11491,ACC1471,2025-09-27,Basic,136.6849147036305,True
SUB85218,ACC1471,2025-11-22,Pro,329.82783345348,True
SUB14974,ACC1471,2025-08-06,Basic,317.9033583253638,True
SUB55339,ACC1472,2025-11-27,Enterprise,100.70177427809925,True
SUB45422,ACC1473,2026-04-09,Enterprise,191.0671724751185,True
SUB14570,ACC1473,2025-07-15,Basic,477.35987225179605,True
SUB42005,ACC1473,2025-05-17,Basic,323.1638036569631,True
SUB89637,ACC1474,2025-06-09,Enterprise,52.80624864697616,True
SUB84185,ACC1475,2026-02-07,Enterprise,438.8301813448242,True
SUB29284,ACC1475,2026-04-03,Pro,361.5065834658268,True
SUB90065,ACC1476,2026-01-02,Basic,382.50501811890365,True
SUB75796,ACC1477,2025-10-26,Basic,269.8420034622832,True
SUB65145,ACC1477,2025-10-22,Enterprise,154.05362440892986,True
SUB47663,ACC1478,2025-05-11,Basic,464.55652007529363,True
SUB75557,ACC1478,2025-05-25,Basic,334.70748779175443,True
SUB59339,ACC1478,2025-11-19,Enterprise,100.0864771234288,True
SUB70391,ACC1479,2025-08-01,Pro,113.67049676900947,True
SUB64314,ACC1479,2026-01-27,Basic,80.20441884591284,True
SUB18174,ACC1479,2025-08-04,Enterprise,178.1012132536734,True
SUB99981,ACC1480,2025-10-06,Basic,86.17446610869575,True
SUB12410,ACC1480,2025-12-12,Basic,365.47202004593106,True
SUB18957,ACC1480,2026-03-19,Basic,114.91073545857377,True
SUB66668,ACC1481,2026-03-09,Enterprise,468.58482127285697,True
SUB81123,ACC1482,2025-05-30,Enterprise,434.53586985881435,True
SUB70733,ACC1482,2026-01-25,Basic,168.46997994960225,True
SUB80882,ACC1482,2025-06-28,Enterprise,318.66641317361336,True
SUB97686,ACC1483,2026-02-16,Basic,148.86890027815508,True
SUB19432,ACC1484,2026-02-19,Enterprise,180.73207289792694,True
SUB27294,ACC1484,2025-06-15,Basic,212.4915688643127,True
SUB28552,ACC1484,2026-04-26,Pro,330.10959423751774,True
SUB94443,ACC1485,2025-12-12,Basic,243.75085782493903,True
SUB71407,ACC1485,2026-02-16,Enterprise,261.74905234248513,True
SUB69159,ACC1486,2025-12-06,Pro,338.8880346168493,True
SUB92391,ACC1486,2026-04-11,Pro,291.65069975146804,True
SUB81254,ACC1487,2026-05-02,Enterprise,83.4863814792788,True
SUB64268,ACC1488,2025-07-22,Basic,271.4549580501519,True
SUB98974,ACC1488,2025-06-01,Pro,480.88374783098556,True
SUB42597,ACC1489,2026-02-01,Basic,77.14943294627778,True
SUB63192,ACC1489,2026-03-07,Basic,73.08947526074564,True
SUB58651,ACC1489,2025-09-13,Pro,283.83447133944634,True
SUB27533,ACC1490,2025-10-07,Basic,441.3707206899647,True
SUB65444,ACC1490,2026-01-24,Enterprise,391.30033497525676,True
SUB64572,ACC1491,2026-04-05,Basic,83.59961635326417,True
SUB29933,ACC1492,2025-07-26,Pro,205.04296459612826,True
SUB23770,ACC1492,2025-08-20,Enterprise,270.4840301255648,True
SUB23530,ACC1493,2025-05-08,Pro,410.11059889829875,True
SUB75789,ACC1494,2025-06-14,Enterprise,484.601210665255,True
SUB15597,ACC1494,2025-09-21,Enterprise,286.1858288426604,True
SUB32454,ACC1494,2025-05-26,Enterprise,288.8412028626626,True
SUB78444,ACC1495,2025-09-25,Basic,127.44094377946476,True
SUB15211,ACC1495,2025-12-21,Basic,279.3324283479329,True
SUB29213,ACC1496,2026-02-12,Enterprise,382.8514350799747,True
SUB35881,ACC1496,2025-05-23,Pro,348.95550546315434,True
SUB79501,ACC1496,2025-11-28,Pro,445.8126276016388,True
SUB37123,ACC1497,2026-04-30,Pro,133.98901347727877,True
SUB59994,ACC1497,2025-10-28,Pro,414.50916648652066,True
SUB60182,ACC1497,2025-11-01,Enterprise,339.09643901272517,True
SUB12957,ACC1498,2026-04-06,Basic,380.93610747150746,True
SUB35900,ACC1498,2025-08-19,Enterprise,319.5094777234051,True
SUB37521,ACC1499,2026-04-13,Basic,448.13679086194315,True
SUB99787,ACC1499,2026-02-09,Pro,79.35745610933303,True
